sampleId,sampleId_orig,locality,lat,long,continent,country,city,province,min_day,max_day,min_month,max_month,year,jday,exactDate,sr_season,bio_rep,tech_rep,exp_rep,loc_rep,fruit_type,subsample,nFlies,fly_type,library_type,sampling_strategy,seq_platform,set,collector,SRA_Accession,reference,SequencingId,low_qual,DIN,DNA_result,DNA_Status,library_result,totalreads
UA_Kie_Kyi_1_2014-10-11,UA_Kyi_14_49,UA_Kie_Kyi,50.34402778,30.48911111,Europe,Ukraine,Kyiv,Kiev City,11,11,10,10,2014,284,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Svitlana_Serga,SRR5647743,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Kyi_1_2015-08-10,UA_Kyi_15_64,UA_Kie_Kyi,50.383374,30.368038,Europe,Ukraine,Kyiv,Kiev City,10,10,8,8,2015,222,TRUE,spring,BR-1,TR-1,NA,Vyshneve,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439147,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Kyi_1_2016-08-06,UA_Kyi_16_59,UA_Kie_Kyi,50.38,30.36,Europe,Ukraine,Kyiv,Kiev City,6,6,8,8,2016,219,TRUE,spring,BR-1,TR-1,NA,Vyshneve,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494430,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Kyi_1_2016-09-04,UA_Kyi_16_44,UA_Kie_Kyi,50.3834,30.3682,Europe,Ukraine,Kyiv,Kiev City,4,4,9,9,2016,248,TRUE,fall,BR-1,TR-1,NA,Vyshneve,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494466,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Kyi_1_2016-10-03,UA_Kyi_16_45,UA_Kie_Kyi,50.38,30.36,Europe,Ukraine,Kyiv,Kiev City,3,3,10,10,2016,277,TRUE,fall,BR-1,TR-1,NA,Vyshneve,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494428,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Kyi_1_2020-09-29,NA,UA_Kie_Kyi,50.37875,30.475091,Europe,Ukraine,Kyiv,Kiev City,29,29,9,9,2020,273,TRUE,NA,BR-1,TR-1,NA,school,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Iryna Kozeretska,NA,NA,DrosEu-133,FALSE,6.6,Hold,DIN,Pass,NA
UA_Kie_Pri_1_2016-09-03,UA_Pir_16_48,UA_Kie_Pri,51.4,30.05416645,Europe,Ukraine,Pripyat,Kiev,3,3,9,9,2016,247,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494426,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Vys_1_2017-08-11,NA,UA_Kie_Vys,50.383359,30.367921,Europe,Ukraine,Vyshneve,Kiev City,11,11,8,8,2017,223,TRUE,NA,BR-1,TR-1,NA,NA,Apples and pears,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Iryna Kozeretska,NA,NA,DrosEu-226,FALSE,6.7,Hold,DIN,Pass,NA
UA_Kie_Vys_1_2017-09-03,NA,UA_Kie_Vys,50.383359,30.367921,Europe,Ukraine,Vyshneve,Kiev City,3,3,9,9,2017,246,TRUE,NA,BR-1,TR-1,NA,NA,Apples and pears,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Iryna Kozeretska,NA,NA,DrosEu-227,FALSE,5.8,Fail,DIN,Fail,81142190
UA_Kie_Vys_1_2017-09-26,NA,UA_Kie_Vys,50.383359,30.367921,Europe,Ukraine,Vyshneve,Kiev City,26,26,9,9,2017,269,TRUE,NA,BR-1,TR-1,NA,NA,Apples and pears,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Iryna Kozeretska,NA,NA,DrosEu-222,FALSE,6,Hold,DIN,Pass,NA
UA_Kie_Vys_1_2017-10-19,NA,UA_Kie_Vys,50.383359,30.367921,Europe,Ukraine,Vyshneve,Kiev City,19,19,10,10,2017,292,TRUE,NA,BR-1,TR-1,NA,NA,Apples and pears,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Iryna Kozeretska,NA,NA,DrosEu-219,FALSE,6.2,Hold,DIN,Pass,NA
UA_Kie_Vys_1_2018-07-25,NA,UA_Kie_Vys,50.383359,30.367921,Europe,Ukraine,Vyshneve,Kiev City,25,25,7,7,2018,206,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Iryna Kozeretska,NA,NA,DrosEu-151,FALSE,6.2,Hold,DIN,Pass,NA
UA_Kie_Vys_1_2018-08-29,NA,UA_Kie_Vys,50.383359,30.367921,Europe,Ukraine,Vyshneve,Kiev City,29,29,8,8,2018,241,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Iryna Kozeretska,NA,NA,DrosEu-150,FALSE,6.2,Hold,DIN,Pass,NA
UA_Kie_Vys_1_2018-09-27,NA,UA_Kie_Vys,50.383359,30.367921,Europe,Ukraine,Vyshneve,Kiev City,27,27,9,9,2018,270,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Iryna Kozeretska,NA,NA,DrosEu-152,FALSE,5.9,Fail,DIN,Pass,NA
UA_Kie_Vys_1_2019-08-12,NA,UA_Kie_Vys,50.383359,30.367921,Europe,Ukraine,Vyshneve,Kiev City,12,12,8,8,2019,224,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Iryna Kozeretska,NA,NA,DrosEu-179,FALSE,5.8,Fail,DIN,Pass,NA
UA_Kie_Vys_1_2019-09-02,NA,UA_Kie_Vys,50.383359,30.367921,Europe,Ukraine,Vyshneve,Kiev City,2,2,9,9,2019,245,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Iryna Kozeretska,NA,NA,DrosEu-180,FALSE,6.3,Hold,DIN,Pass,NA
UA_Kie_Vys_1_2020-08-18,NA,UA_Kie_Vys,50.383359,30.367921,Europe,Ukraine,Vyshneve,Kiev City,18,18,8,8,2020,231,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Iryna Kozeretska,NA,NA,DrosEu-126,FALSE,6.6,Hold,DIN,Pass,68678210
UA_Kie_Vys_1_2020-09-21,NA,UA_Kie_Vys,50.383359,30.367921,Europe,Ukraine,Vyshneve,Kiev City,21,21,9,9,2020,265,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Iryna Kozeretska,NA,NA,DrosEu-129,FALSE,5.7,Fail,DIN,Fail,39287320
UA_Kie_Vys_1_2020-10-15,NA,UA_Kie_Vys,50.383359,30.367921,Europe,Ukraine,Vyshneve,Kiev City,15,15,10,10,2020,289,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,30,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Iryna Kozeretska,NA,NA,DrosEu-122,FALSE,6.6,Hold,DIN,Pass,NA
UA_Kie_Vys_1_2021-08-01,NA,UA_Kie_Vys,50.383359,30.367921,Europe,Ukraine,Vyshneve,Kiev City,1,1,8,8,2021,213,TRUE,NA,BR-1,TR-1,NA,NA,Pears,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Iryna Kozeretska,NA,NA,DrosEu-80,FALSE,5.9,Fail,DIN,Pass,NA
UA_Kie_Vys_1_2021-09-19,NA,UA_Kie_Vys,50.383359,30.367921,Europe,Ukraine,Vyshneve,Kiev City,19,19,9,9,2021,262,TRUE,NA,BR-1,TR-1,NA,NA,Pears,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Iryna Kozeretska,NA,NA,DrosEu-104,FALSE,5.7,Fail,DIN,Pass,NA
UA_Lvi_Dro_1_2014-08-24,UA_Dro_14_27,UA_Lvi_Dro,49.32991667,23.50280556,Europe,Ukraine,Drogobych,L'viv,24,24,8,8,2014,236,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647732,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Lvi_Dro_1_2015-09-18,UA_Dro_15_10,UA_Lvi_Dro,49.32991667,23.50280556,Europe,Ukraine,Drogobych,L'viv,18,18,9,9,2015,261,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439116,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Lvi_Dro_1_2016-09-12,UA_Dro_16_56,UA_Lvi_Dro,49.32991667,23.50280556,Europe,Ukraine,Drogobych,L'viv,12,12,9,9,2016,256,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8494441,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Myk_Ryb_1_2021-07-22,NA,UA_Myk_Ryb,46.616779,31.355456,Europe,Ukraine,Rybakivka,Mykolayiv,22,22,7,7,2021,203,TRUE,NA,BR-1,TR-1,NA,NA,Apples; melon; peach,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Svitlana Serga,NA,NA,DrosEu-81,FALSE,6,Hold,DIN,Pass,NA
UA_Ode_Ode_1_2013-05-16,UA_od_13_spring,UA_Ode_Ode,46.49,30.71,Europe,Ukraine,Odesa,Odessa,1,30,5,5,2013,136,FALSE,spring,BR-1,TR-1,NA,NA,NA,1,37,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,I._Kozeretska,SRR3939055,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2013-10-15,UA_od_13_fall,UA_Ode_Ode,46.49,30.71,Europe,Ukraine,Odesa,Odessa,1,30,10,10,2013,288,FALSE,fall,BR-1,TR-1,NA,NA,NA,1,61,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,I._Kozeretska,SRR3939053,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2014-07-03,UA_Ode_14_19,UA_Ode_Ode,46.44155556,30.77169444,Europe,Ukraine,Odesa,Odessa,3,3,7,7,2014,184,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647766,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2014-07-22,UA_Ode_14_20,UA_Ode_Ode,46.44155556,30.77169444,Europe,Ukraine,Odesa,Odessa,22,22,7,7,2014,203,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647765,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2014-08-29,UA_Ode_14_21,UA_Ode_Ode,46.44155556,30.77169444,Europe,Ukraine,Odesa,Odessa,29,29,8,8,2014,241,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647768,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2014-10-10,UA_Ode_14_22,UA_Ode_Ode,46.44155556,30.77169444,Europe,Ukraine,Odesa,Odessa,10,10,10,10,2014,283,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647767,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2015-06-30,UA_Ode_15_20,UA_Ode_Ode,46.44155556,30.77169444,Europe,Ukraine,Odesa,Odessa,30,30,6,6,2015,181,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439145,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2015-07-26,UA_Ode_15_66,UA_Ode_Ode,46.44155556,30.77169444,Europe,Ukraine,Odesa,Odessa,26,26,7,7,2015,207,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439140,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2015-08-27,UA_Ode_15_22,UA_Ode_Ode,46.44155556,30.77169444,Europe,Ukraine,Odesa,Odessa,27,27,8,8,2015,239,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439130,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2015-09-26,UA_Ode_15_11,UA_Ode_Ode,46.44155556,30.77169444,Europe,Ukraine,Odesa,Odessa,26,26,9,9,2015,269,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439155,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2016-08-20,UA_Ode_16_46,UA_Ode_Ode,46.44,30.77,Europe,Ukraine,Odesa,Odessa,20,20,8,8,2016,233,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494429,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2016-09-15,UA_Ode_16_47,UA_Ode_Ode,46.44155556,30.77169444,Europe,Ukraine,Odesa,Odessa,15,15,9,9,2016,259,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494427,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2017-08-12,NA,UA_Ode_Ode,46.441227,30.771592,Europe,Ukraine,Odesa,Odessa,12,12,8,8,2017,224,TRUE,NA,BR-1,TR-1,NA,NA,Grapes,1,23,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Denys Radionov,NA,NA,DrosEu-229,FALSE,6,Hold,DIN,Pass,NA
UA_Ode_Ode_1_2017-09-23,NA,UA_Ode_Ode,46.441227,30.771592,Europe,Ukraine,Odesa,Odessa,23,23,9,9,2017,266,TRUE,NA,BR-1,TR-1,NA,NA,Plums + figs,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Denys Radionov,NA,NA,DrosEu-223,FALSE,5.9,Fail,DIN,Fail,81223790
UA_Ode_Ode_1_2018-06-30,NA,UA_Ode_Ode,46.441227,30.771592,Europe,Ukraine,Odesa,Odessa,30,30,6,6,2018,181,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Denys Radionov,NA,NA,DrosEu-149,FALSE,6.3,Hold,DIN,Pass,60463906
UA_Ode_Ode_1_2018-08-15,NA,UA_Ode_Ode,46.441227,30.771592,Europe,Ukraine,Odesa,Odessa,15,15,8,8,2018,227,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Denys Radionov,NA,NA,DrosEu-147,FALSE,6.7,Hold,DIN,Pass,NA
UA_Ode_Ode_1_2018-09-15,NA,UA_Ode_Ode,46.441227,30.771592,Europe,Ukraine,Odesa,Odessa,15,15,9,9,2018,258,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Denys Radionov,NA,NA,DrosEu-148,FALSE,6.2,Hold,DIN,Pass,77730414
UA_Ode_Ode_1_2019-06-15,NA,UA_Ode_Ode,46.441227,30.771592,Europe,Ukraine,Odesa,Odessa,15,15,6,6,2019,166,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Denys Radionov,NA,NA,DrosEu-138,FALSE,6.3,Hold,DIN,Fail,36872770
UA_Ode_Ode_1_2019-09-06,NA,UA_Ode_Ode,46.441227,30.771592,Europe,Ukraine,Odesa,Odessa,6,6,9,9,2019,249,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,35,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Denys Radionov,NA,NA,DrosEu-177,FALSE,6.2,Hold,DIN,Pass,NA
UA_Ode_Ode_1_2020-08-28,NA,UA_Ode_Ode,46.441227,30.771592,Europe,Ukraine,Odesa,Odessa,28,28,8,8,2020,241,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Denys Radionov,NA,NA,DrosEu-125,FALSE,6.5,Hold,DIN,Pass,NA
UA_Ode_Ode_1_2020-09-26,NA,UA_Ode_Ode,46.391972,30.68125,Europe,Ukraine,Odesa,Odessa,26,26,9,9,2020,270,TRUE,NA,BR-1,TR-1,NA,school,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Iryna Kozeretska,NA,NA,DrosEu-132,FALSE,6,Fail,DIN,Pass,NA
UA_Ode_Ode_1_2020-09-28,NA,UA_Ode_Ode,46.441227,30.771592,Europe,Ukraine,Odesa,Odessa,28,28,9,9,2020,272,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Denys Radionov,NA,NA,DrosEu-131,FALSE,6,Fail,DIN,Pass,NA
UA_Ode_Ode_1_2020-10-30,NA,UA_Ode_Ode,46.441227,30.771592,Europe,Ukraine,Odesa,Odessa,29,1,10,11,2020,304,FALSE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Denys Radionov,NA,NA,DrosEu-124,FALSE,6.2,Hold,DIN,Pass,NA
UA_Ode_Ode_1_2021-11-11,NA,UA_Ode_Ode,46.391972,30.68125,Europe,Ukraine,Odesa,Odessa,11,11,11,11,2021,315,TRUE,NA,BR-1,TR-1,NA,school,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Denys Radionov,NA,NA,DrosEu-86,FALSE,7,Pass,NA,Pass,NA
UA_Pol_Pyr_1_2014-08-20,UA_Pyr_14_26,UA_Pol_Pyr,50.25375,32.51880556,Europe,Ukraine,Pyriatyn,Poltava,20,20,8,8,2014,232,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Oleksandra_Protsenko,SRR5647739,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Pol_Pyr_1_2015-08-26,UA_Pyr_15_21,UA_Pol_Pyr,50.25375,32.51880556,Europe,Ukraine,Pyriatyn,Poltava,26,26,8,8,2015,238,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439129,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
UA_Pol_Pyr_1_2017-08-22,NA,UA_Pol_Pyr,50.3265,32.493228,Europe,Ukraine,Pyriatyn,Poltava,22,22,8,8,2017,234,TRUE,NA,BR-1,TR-1,NA,NA,Pears,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Oleksandra Protsenko,NA,NA,DrosEu-224,FALSE,6.5,Hold,DIN,Pass,NA
UA_Pol_Pyr_1_2017-09-03,NA,UA_Pol_Pyr,50.3265,32.493228,Europe,Ukraine,Pyriatyn,Poltava,3,4,9,9,2017,246,TRUE,NA,BR-1,TR-1,NA,NA,Pears,1,32,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Oleksandra Protsenko,NA,NA,DrosEu-225,FALSE,5.9,Fail,DIN,Pass,NA
UA_Pol_Pyr_1_2019-08-25,NA,UA_Pol_Pyr,50.3265,32.493228,Europe,Ukraine,Pyriatyn,Poltava,25,25,8,8,2019,237,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Oleksandra Protsenko,NA,NA,DrosEu-182,FALSE,6.8,Hold,DIN,Pass,62713882
UA_Pol_Pyr_1_2019-09-06,NA,UA_Pol_Pyr,50.3265,32.493228,Europe,Ukraine,Pyriatyn,Poltava,6,6,9,9,2019,249,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,38,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Oleksandra Protsenko,NA,NA,DrosEu-183,FALSE,7.3,Pass,NA,Pass,69396836
UA_Pol_Pyr_1_2021-07-29,NA,UA_Pol_Pyr,50.3265,32.493228,Europe,Ukraine,Pyriatyn,Poltava,25,1,7,8,2021,210,FALSE,NA,BR-1,TR-1,NA,NA,Cherries,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Oleksandra Protsenko,NA,NA,DrosEu-82,FALSE,6,Hold,DIN,Pass,NA
UA_Vol_Lut_1_2019-08-28,NA,UA_Vol_Lut,50.747778,25.324444,Europe,Ukraine,Lutsk,Volyn,28,28,8,8,2019,240,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,40,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Mariia Zinchenko,NA,NA,DrosEu-141,FALSE,6.6,Hold,DIN,Pass,62240068
UA_Zap_Zap_1_2019-06-17,NA,UA_Zap_Zap,47.803529,35.202091,Europe,Ukraine,Zaporizhzhia,Zaporizhzhya,17,17,6,6,2019,168,TRUE,NA,BR-1,TR-1,NA,NA,Apples,1,36,Wild flies,pooled,Fly trap,NovaSeq6000,DrosEU_3,Nazar Gora,NA,NA,DrosEu-142,FALSE,6.6,Hold,DIN,Fail,46652130
UG_Kis_Kis_1_2012-01-16,UK,UG_Kis_Kis,-1.28,29.69,Africa,Uganda,Kisoro,Kisoro,1,31,1,1,2012,16,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,5,NA,haploid_embryo,NA,NA,dgn,R._Corbett-Detig,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
ZA_Lim_Pha_1_2010-07-16,SP,ZA_Lim_Pha,-23.94,31.14,Africa,South Africa,Phalaborwa,Limpopo,1,31,7,7,2010,197,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,30,NA,inbred_line,NA,NA,dgn,R._Corbett-Detig,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
ZA_Mpu_Dul_1_2011-12-16,SD,ZA_Mpu_Dul,-25.42,30.1,Africa,South Africa,Dullstroom,Mpumalanga,1,31,12,12,2011,350,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,76,NA,inbred_line,NA,NA,dgn,J._Pool,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
ZM_Sou_Sia_1_2010-07-16,ZI,ZM_Sou_Sia,-16.54,28.72,Africa,Zambia,Siavonga,Southern,1,31,7,7,2010,197,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,196,NA,haploid_embryo,NA,NA,dgn,R._Corbett-Detig,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
ZW_Mat_Vic_1_2001-07-16,ZW,ZW_Mat_Vic,-17.94,25.83,Africa,Zimbabwe,Victoria Falls,Matabeleland North,1,31,7,7,2001,197,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,9,NA,inbred_line,NA,NA,dgn,B._Ballard,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
